year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2022,Francis W. Parker Charter Essential (District),4780000,ELA,507.0,43.0,          55,96.0
2022,Francis W. Parker Charter Essential (District),4780000,MATH,504.0,38.0,          56,98.0
2022,Francis W. Parker Charter Essential (District),4780000,SCI,508.0,,          56,98.0
2022,Franklin,1010000,ELA,511.0,53.0,         413,100.0
2022,Franklin,1010000,MATH,511.0,49.0,         409,99.0
2022,Franklin,1010000,SCI,515.0,,         391,100.0
2022,Franklin County Regional Vocational Technical,8180000,ELA,495.0,42.0,         150,99.0
2022,Franklin County Regional Vocational Technical,8180000,MATH,494.0,54.0,         150,99.0
2022,Franklin County Regional Vocational Technical,8180000,SCI,494.0,,         147,99.0
2022,Freetown-Lakeville,6650000,ELA,508.0,56.0,         197,99.0
2022,Freetown-Lakeville,6650000,MATH,503.0,57.0,         195,98.0
2022,Freetown-Lakeville,6650000,SCI,503.0,,         184,99.0
2022,Frontier,6700000,ELA,512.0,63.0,          96,99.0
2022,Frontier,6700000,MATH,509.0,65.0,          95,98.0
2022,Frontier,6700000,SCI,511.0,,          84,98.0
2022,Gardner,1030000,ELA,496.0,52.0,         129,99.0
2022,Gardner,1030000,MATH,498.0,64.0,         122,96.0
2022,Gardner,1030000,SCI,488.0,,         107,98.0
2022,Gateway,6720000,ELA,497.0,33.0,          46,98.0
2022,Gateway,6720000,MATH,495.0,42.0,          46,98.0
2022,Gateway,6720000,SCI,492.0,,          44,100.0
2022,Georgetown,1050000,ELA,503.0,46.0,          79,100.0
2022,Georgetown,1050000,MATH,504.0,51.0,          79,100.0
2022,Georgetown,1050000,SCI,504.0,,          72,99.0
2022,Gill-Montague,6740000,ELA,501.0,37.0,          48,94.0
2022,Gill-Montague,6740000,MATH,499.0,60.0,          50,96.0
2022,Gill-Montague,6740000,SCI,499.0,,          43,94.0
2022,Global Learning Charter Public (District),4960000,ELA,499.0,60.0,          34,100.0
2022,Global Learning Charter Public (District),4960000,MATH,488.0,43.0,          33,97.0
2022,Global Learning Charter Public (District),4960000,SCI,489.0,,          33,100.0
2022,Gloucester,1070000,ELA,496.0,40.0,         226,97.0
2022,Gloucester,1070000,MATH,496.0,50.0,         221,97.0
2022,Gloucester,1070000,SCI,496.0,,         193,100.0
2022,Grafton,1100000,ELA,510.0,53.0,         202,99.0
2022,Grafton,1100000,MATH,507.0,47.0,         203,99.0
2022,Grafton,1100000,SCI,508.0,,         196,99.0
2022,Granby,1110000,ELA,502.0,49.0,          43,96.0
2022,Granby,1110000,MATH,496.0,41.0,          43,96.0
2022,Granby,1110000,SCI,491.0,,          42,98.0
2022,Greater Commonwealth Virtual District,39010000,ELA,496.0,46.0,         107,88.0
2022,Greater Commonwealth Virtual District,39010000,MATH,489.0,50.0,         113,89.0
2022,Greater Commonwealth Virtual District,39010000,SCI,484.0,,          62,87.0
2022,Greater Fall River Regional Vocational Technical,8210000,ELA,502.0,56.0,         349,99.0
2022,Greater Fall River Regional Vocational Technical,8210000,MATH,499.0,54.0,         349,99.0
2022,Greater Fall River Regional Vocational Technical,8210000,SCI,499.0,,         329,99.0
2022,Greater Lawrence Regional Vocational Technical,8230000,ELA,500.0,54.0,         419,100.0
2022,Greater Lawrence Regional Vocational Technical,8230000,MATH,493.0,40.0,         419,100.0
2022,Greater Lawrence Regional Vocational Technical,8230000,SCI,493.0,,         393,100.0
2022,Greater Lowell Regional Vocational Technical,8280000,ELA,500.0,51.0,         584,100.0
2022,Greater Lowell Regional Vocational Technical,8280000,MATH,495.0,47.0,         582,100.0
2022,Greater Lowell Regional Vocational Technical,8280000,SCI,494.0,,         549,100.0
2022,Greater New Bedford Regional Vocational Technical,8250000,ELA,501.0,51.0,         541,100.0
2022,Greater New Bedford Regional Vocational Technical,8250000,MATH,499.0,55.0,         539,99.0
2022,Greater New Bedford Regional Vocational Technical,8250000,SCI,500.0,,         520,99.0
2022,Greenfield,1140000,ELA,493.0,44.0,          88,98.0
2022,Greenfield,1140000,MATH,491.0,59.0,          90,98.0
2022,Greenfield,1140000,SCI,489.0,,          67,97.0
2022,Groton-Dunstable,6730000,ELA,512.0,55.0,         178,99.0
2022,Groton-Dunstable,6730000,MATH,519.0,66.0,         175,98.0
2022,Groton-Dunstable,6730000,SCI,513.0,,         164,99.0
2022,Hadley,1170000,ELA,512.0,60.0,          47,100.0
2022,Hadley,1170000,MATH,507.0,52.0,          47,100.0
2022,Hadley,1170000,SCI,506.0,,          43,98.0
2022,Hamilton-Wenham,6750000,ELA,513.0,52.0,         125,98.0
2022,Hamilton-Wenham,6750000,MATH,515.0,67.0,         123,97.0
2022,Hamilton-Wenham,6750000,SCI,513.0,,         116,98.0
2022,Hampden Charter School of Science (District),4990000,ELA,505.0,58.0,          73,97.0
2022,Hampden Charter School of Science (District),4990000,MATH,502.0,60.0,          73,97.0
2022,Hampden Charter School of Science (District),4990000,SCI,498.0,,          62,100.0
2022,Hampden Charter School of Science West (District),35160000,ELA,505.0,59.0,          53,100.0
2022,Hampden Charter School of Science West (District),35160000,MATH,501.0,56.0,          52,98.0
2022,Hampden Charter School of Science West (District),35160000,SCI,502.0,,          49,100.0
2022,Hampden-Wilbraham,6800000,ELA,507.0,50.0,         246,99.0
2022,Hampden-Wilbraham,6800000,MATH,505.0,62.0,         249,100.0
2022,Hampden-Wilbraham,6800000,SCI,506.0,,         230,100.0
2022,Hampshire,6830000,ELA,505.0,49.0,          95,100.0
2022,Hampshire,6830000,MATH,502.0,54.0,          95,100.0
2022,Hampshire,6830000,SCI,497.0,,          89,99.0
2022,Hanover,1220000,ELA,510.0,57.0,         178,97.0
2022,Hanover,1220000,MATH,508.0,45.0,         181,99.0
2022,Hanover,1220000,SCI,506.0,,         175,98.0
2022,Harvard,1250000,ELA,521.0,69.0,          90,99.0
2022,Harvard,1250000,MATH,521.0,66.0,          88,97.0
2022,Harvard,1250000,SCI,522.0,,          83,97.0
2022,Hatfield,1270000,ELA,503.0,,          18,100.0
2022,Hatfield,1270000,MATH,500.0,,          18,100.0
2022,Hatfield,1270000,SCI,498.0,,          16,100.0
2022,Haverhill,1280000,ELA,492.0,42.0,         439,96.0
2022,Haverhill,1280000,MATH,492.0,46.0,         436,96.0
2022,Haverhill,1280000,SCI,492.0,,         380,97.0
2022,Hingham,1310000,ELA,520.0,52.0,         289,99.0
2022,Hingham,1310000,MATH,517.0,61.0,         287,99.0
2022,Hingham,1310000,SCI,517.0,,         279,98.0
2022,Holbrook,1330000,ELA,503.0,65.0,          77,99.0
2022,Holbrook,1330000,MATH,495.0,43.0,          76,97.0
2022,Holbrook,1330000,SCI,497.0,,          67,99.0
2022,Holliston,1360000,ELA,510.0,47.0,         189,98.0
2022,Holliston,1360000,MATH,514.0,52.0,         191,99.0
2022,Holliston,1360000,SCI,512.0,,         182,99.0
2022,Holyoke,1370000,ELA,488.0,47.0,         340,95.0
2022,Holyoke,1370000,MATH,480.0,39.0,         342,96.0
2022,Holyoke,1370000,SCI,479.0,,         295,94.0
2022,Hoosac Valley Regional,6030000,ELA,502.0,45.0,          48,100.0
2022,Hoosac Valley Regional,6030000,MATH,498.0,46.0,          47,100.0
2022,Hoosac Valley Regional,6030000,SCI,492.0,,          41,100.0
2022,Hopedale,1380000,ELA,514.0,64.0,          74,97.0
2022,Hopedale,1380000,MATH,508.0,60.0,          74,99.0
2022,Hopedale,1380000,SCI,506.0,,          71,99.0
2022,Hopkinton,1390000,ELA,517.0,58.0,         278,99.0
2022,Hopkinton,1390000,MATH,520.0,50.0,         278,99.0
2022,Hopkinton,1390000,SCI,517.0,,         253,99.0
2022,Hudson,1410000,ELA,501.0,47.0,         149,99.0
2022,Hudson,1410000,MATH,500.0,50.0,         150,99.0
2022,Hudson,1410000,SCI,499.0,,         139,100.0
2022,Hull,1420000,ELA,508.0,44.0,          52,96.0
2022,Hull,1420000,MATH,510.0,45.0,          50,93.0
2022,Hull,1420000,SCI,500.0,,          53,100.0
2022,Innovation Academy Charter (District),4350000,ELA,505.0,48.0,          91,100.0
2022,Innovation Academy Charter (District),4350000,MATH,502.0,48.0,          90,99.0
2022,Innovation Academy Charter (District),4350000,SCI,508.0,,          80,98.0
2022,Ipswich,1440000,ELA,511.0,40.0,         129,96.0
2022,Ipswich,1440000,MATH,510.0,55.0,         130,97.0
2022,Ipswich,1440000,SCI,511.0,,         118,98.0
2022,KIPP Academy Lynn Charter (District),4290000,ELA,507.0,61.0,         119,98.0
2022,KIPP Academy Lynn Charter (District),4290000,MATH,502.0,40.0,         120,98.0
2022,KIPP Academy Lynn Charter (District),4290000,SCI,484.0,,         120,100.0
2022,King Philip,6900000,ELA,510.0,52.0,         288,97.0
2022,King Philip,6900000,MATH,508.0,48.0,         290,98.0
2022,King Philip,6900000,SCI,506.0,,         279,97.0
2022,Lawrence,1490000,ELA,482.0,38.0,         703,93.0
2022,Lawrence,1490000,MATH,483.0,36.0,         681,92.0
2022,Lawrence,1490000,SCI,478.0,,         633,96.0
2022,Lee,1500000,ELA,504.0,52.0,          57,98.0
2022,Lee,1500000,MATH,499.0,60.0,          57,100.0
2022,Lee,1500000,SCI,492.0,,          53,100.0
2022,Leicester,1510000,ELA,498.0,49.0,         112,100.0
2022,Leicester,1510000,MATH,501.0,59.0,         112,100.0
2022,Leicester,1510000,SCI,502.0,,         101,99.0
2022,Lenox,1520000,ELA,521.0,68.0,          62,100.0
2022,Lenox,1520000,MATH,518.0,54.0,          62,100.0
2022,Lenox,1520000,SCI,512.0,,          60,100.0
2022,Leominster,1530000,ELA,494.0,42.0,         452,98.0
2022,Leominster,1530000,MATH,495.0,46.0,         454,98.0
2022,Leominster,1530000,SCI,497.0,,         414,99.0
2022,Lexington,1550000,ELA,520.0,56.0,         536,99.0
2022,Lexington,1550000,MATH,526.0,57.0,         535,99.0
2022,Lexington,1550000,SCI,526.0,,         508,99.0
2022,Lincoln-Sudbury,6950000,ELA,513.0,48.0,         361,96.0
2022,Lincoln-Sudbury,6950000,MATH,517.0,62.0,         367,97.0
2022,Lincoln-Sudbury,6950000,SCI,512.0,,         349,97.0
2022,Littleton,1580000,ELA,514.0,54.0,         118,98.0
2022,Littleton,1580000,MATH,516.0,58.0,         117,98.0
2022,Littleton,1580000,SCI,518.0,,         112,97.0
2022,Longmeadow,1590000,ELA,510.0,49.0,         227,100.0
2022,Longmeadow,1590000,MATH,513.0,53.0,         222,97.0
2022,Longmeadow,1590000,SCI,513.0,,         215,99.0
2022,Lowell,1600000,ELA,494.0,48.0,         665,98.0
2022,Lowell,1600000,MATH,490.0,41.0,         652,97.0
2022,Lowell,1600000,SCI,489.0,,         565,94.0
2022,Lowell Middlesex Academy Charter (District),4580000,ELA,493.0,,          11,85.0
2022,Lowell Middlesex Academy Charter (District),4580000,MATH,476.0,,          11,85.0
2022,Ludlow,1610000,ELA,502.0,59.0,         177,99.0
2022,Ludlow,1610000,MATH,503.0,60.0,         177,99.0
2022,Ludlow,1610000,SCI,497.0,,         173,99.0
2022,Lunenburg,1620000,ELA,505.0,55.0,         120,98.0
2022,Lunenburg,1620000,MATH,507.0,54.0,         121,99.0
2022,Lunenburg,1620000,SCI,506.0,,         107,98.0
2022,Lynn,1630000,ELA,489.0,46.0,"       1,084",97.0
2022,Lynn,1630000,MATH,483.0,35.0,"       1,084",98.0
2022,Lynn,1630000,SCI,482.0,,"       1,020",98.0
2022,Lynnfield,1640000,ELA,512.0,55.0,         149,99.0
2022,Lynnfield,1640000,MATH,509.0,44.0,         148,99.0
2022,Lynnfield,1640000,SCI,510.0,,         142,100.0
2022,Malden,1650000,ELA,497.0,42.0,         420,98.0
2022,Malden,1650000,MATH,495.0,46.0,         417,98.0
2022,Malden,1650000,SCI,494.0,,         361,98.0
2022,Manchester Essex Regional,6980000,ELA,515.0,60.0,          90,98.0
2022,Manchester Essex Regional,6980000,MATH,512.0,58.0,          90,97.0
2022,Manchester Essex Regional,6980000,SCI,513.0,,          84,99.0
2022,Mansfield,1670000,ELA,513.0,61.0,         278,99.0
2022,Mansfield,1670000,MATH,511.0,60.0,         279,100.0
2022,Mansfield,1670000,SCI,510.0,,         264,100.0
2022,Map Academy Charter School (District),35170000,ELA,487.0,,          21,91.0
2022,Map Academy Charter School (District),35170000,MATH,486.0,,          22,96.0
2022,Marblehead,1680000,ELA,507.0,50.0,         209,95.0
2022,Marblehead,1680000,MATH,505.0,42.0,         208,96.0
2022,Marblehead,1680000,SCI,510.0,,         208,100.0
2022,Marlborough,1700000,ELA,493.0,50.0,         204,95.0
2022,Marlborough,1700000,MATH,489.0,49.0,         198,93.0
2022,Marlborough,1700000,SCI,486.0,,         164,93.0
2022,Marshfield,1710000,ELA,510.0,50.0,         259,100.0
2022,Marshfield,1710000,MATH,507.0,42.0,         258,99.0
2022,Marshfield,1710000,SCI,504.0,,         243,100.0
2022,Martha's Vineyard,7000000,ELA,511.0,53.0,         161,96.0
2022,Martha's Vineyard,7000000,MATH,504.0,45.0,         161,98.0
2022,Martha's Vineyard,7000000,SCI,500.0,,         145,96.0
2022,Masconomet,7050000,ELA,513.0,52.0,         251,98.0
2022,Masconomet,7050000,MATH,513.0,50.0,         251,98.0
2022,Masconomet,7050000,SCI,509.0,,         248,99.0
2022,Mashpee,1720000,ELA,509.0,66.0,          87,98.0
2022,Mashpee,1720000,MATH,503.0,56.0,          88,98.0
2022,Mashpee,1720000,SCI,502.0,,          75,96.0
2022,Match Charter Public School (District),4690000,ELA,493.0,57.0,          72,95.0
2022,Match Charter Public School (District),4690000,MATH,494.0,56.0,          72,97.0
2022,Match Charter Public School (District),4690000,SCI,480.0,,          72,97.0
2022,Maynard,1740000,ELA,509.0,62.0,          70,97.0
2022,Maynard,1740000,MATH,507.0,59.0,          70,97.0
2022,Maynard,1740000,SCI,506.0,,          64,99.0
2022,Medfield,1750000,ELA,518.0,64.0,         182,99.0
2022,Medfield,1750000,MATH,518.0,60.0,         183,99.0
2022,Medfield,1750000,SCI,523.0,,         176,100.0
2022,Medford,1760000,ELA,500.0,53.0,         296,98.0
2022,Medford,1760000,MATH,498.0,61.0,         294,99.0
2022,Medford,1760000,SCI,499.0,,         278,99.0
2022,Medway,1770000,ELA,509.0,47.0,         142,98.0
2022,Medway,1770000,MATH,512.0,58.0,         143,99.0
2022,Medway,1770000,SCI,515.0,,         139,99.0
2022,Melrose,1780000,ELA,516.0,62.0,         225,99.0
2022,Melrose,1780000,MATH,506.0,51.0,         224,99.0
2022,Melrose,1780000,SCI,509.0,,         209,99.0
2022,Mendon-Upton,7100000,ELA,508.0,62.0,         159,99.0
2022,Mendon-Upton,7100000,MATH,504.0,62.0,         156,97.0
2022,Mendon-Upton,7100000,SCI,504.0,,         151,100.0
2022,Methuen,1810000,ELA,497.0,48.0,         431,99.0
2022,Methuen,1810000,MATH,493.0,41.0,         434,99.0
2022,Methuen,1810000,SCI,497.0,,         380,100.0
2022,Middleborough,1820000,ELA,503.0,44.0,         203,99.0
2022,Middleborough,1820000,MATH,501.0,48.0,         199,98.0
2022,Middleborough,1820000,SCI,499.0,,         189,100.0
2022,Milford,1850000,ELA,500.0,53.0,         277,99.0
2022,Milford,1850000,MATH,494.0,52.0,         277,100.0
2022,Milford,1850000,SCI,494.0,,         253,100.0
2022,Millbury,1860000,ELA,495.0,41.0,         116,100.0
2022,Millbury,1860000,MATH,493.0,41.0,         117,99.0
2022,Millbury,1860000,SCI,493.0,,         105,99.0
2022,Millis,1870000,ELA,509.0,57.0,          89,99.0
2022,Millis,1870000,MATH,506.0,50.0,          90,99.0
2022,Millis,1870000,SCI,501.0,,          84,100.0
2022,Milton,1890000,ELA,514.0,64.0,         278,99.0
2022,Milton,1890000,MATH,514.0,66.0,         279,99.0
2022,Milton,1890000,SCI,517.0,,         267,100.0
2022,Minuteman Regional Vocational Technical,8300000,ELA,511.0,68.0,         169,98.0
2022,Minuteman Regional Vocational Technical,8300000,MATH,502.0,53.0,         169,98.0
2022,Minuteman Regional Vocational Technical,8300000,SCI,502.0,,         158,97.0
2022,Mohawk Trail,7170000,ELA,502.0,41.0,          38,100.0
2022,Mohawk Trail,7170000,MATH,498.0,63.0,          38,100.0
2022,Mohawk Trail,7170000,SCI,495.0,,          33,100.0
2022,Monomoy Regional School District,7120000,ELA,510.0,58.0,         111,97.0
2022,Monomoy Regional School District,7120000,MATH,504.0,46.0,         109,99.0
2022,Monomoy Regional School District,7120000,SCI,503.0,,          98,100.0
2022,Monson,1910000,ELA,498.0,32.0,          41,93.0
2022,Monson,1910000,MATH,498.0,46.0,          39,89.0
2022,Monson,1910000,SCI,497.0,,          38,98.0
2022,Montachusett Regional Vocational Technical,8320000,ELA,505.0,51.0,         351,99.0
2022,Montachusett Regional Vocational Technical,8320000,MATH,503.0,55.0,         350,99.0
2022,Montachusett Regional Vocational Technical,8320000,SCI,508.0,,         312,100.0
2022,Mount Greylock,7150000,ELA,515.0,45.0,          99,99.0
2022,Mount Greylock,7150000,MATH,511.0,53.0,          98,98.0
2022,Mount Greylock,7150000,SCI,506.0,,          93,97.0
2022,Mystic Valley Regional Charter (District),4700000,ELA,515.0,62.0,         107,100.0
2022,Mystic Valley Regional Charter (District),4700000,MATH,516.0,65.0,         107,100.0
2022,Mystic Valley Regional Charter (District),4700000,SCI,514.0,,         107,100.0
2022,Nantucket,1970000,ELA,505.0,63.0,         118,95.0
2022,Nantucket,1970000,MATH,497.0,61.0,         122,98.0
2022,Nantucket,1970000,SCI,502.0,,         111,97.0
2022,Narragansett,7200000,ELA,501.0,59.0,          73,99.0
2022,Narragansett,7200000,MATH,501.0,50.0,          68,93.0
2022,Narragansett,7200000,SCI,496.0,,          65,100.0
2022,Nashoba,7250000,ELA,514.0,48.0,         218,100.0
2022,Nashoba,7250000,MATH,514.0,45.0,         216,100.0
2022,Nashoba,7250000,SCI,514.0,,         206,100.0
2022,Nashoba Valley Regional Vocational Technical,8520000,ELA,500.0,54.0,         179,100.0
2022,Nashoba Valley Regional Vocational Technical,8520000,MATH,497.0,49.0,         179,100.0
2022,Nashoba Valley Regional Vocational Technical,8520000,SCI,493.0,,         163,99.0
2022,Natick,1980000,ELA,509.0,51.0,         381,98.0
2022,Natick,1980000,MATH,514.0,57.0,         380,98.0
2022,Natick,1980000,SCI,512.0,,         366,99.0
2022,Nauset,6600000,ELA,510.0,47.0,         178,96.0
2022,Nauset,6600000,MATH,505.0,49.0,         179,97.0
2022,Nauset,6600000,SCI,504.0,,         164,97.0
2022,Needham,1990000,ELA,516.0,52.0,         423,99.0
2022,Needham,1990000,MATH,517.0,48.0,         418,98.0
2022,Needham,1990000,SCI,514.0,,         411,99.0
2022,Neighborhood House Charter (District),4440000,ELA,497.0,49.0,          65,100.0
2022,Neighborhood House Charter (District),4440000,MATH,494.0,57.0,          62,98.0
2022,Neighborhood House Charter (District),4440000,SCI,487.0,,          54,98.0
2022,New Bedford,2010000,ELA,484.0,39.0,         678,94.0
2022,New Bedford,2010000,MATH,480.0,35.0,         660,95.0
2022,New Bedford,2010000,SCI,474.0,,         568,90.0
2022,New Heights Charter School of Brockton (District),35130000,ELA,493.0,57.0,          94,100.0
2022,New Heights Charter School of Brockton (District),35130000,MATH,485.0,45.0,          94,100.0
